stFips,cty_fips,Year,pop04,center_count_cc,capacity_total_cc,center_count_fdh,capacity_total_fdh,center_count_other,capacity_total_other,center_tot,capacity_total,cc_desert
17,17117,2012,2537,1,0,,,,,1,0,1
17,17117,2013,2438,1,0,,,,,1,0,1
17,17117,2014,2323,1,0,,,,,1,0,1
17,17117,2015,2284,1,0,,,,,1,0,1
17,17117,2016,2299,1,0,,,,,1,0,1
17,17117,2017,2317,1,0,,,,,1,0,1
17,17117,2018,2272,1,0,,,,,1,0,1
17,17117,2019,2292,1,0,,,,,1,0,1
17,17117,2020,2336,1,0,,,,,1,0,1
17,17117,2021,2338,1,0,,,,,1,0,1
17,17117,2022,2241,1,0,,,,,1,0,1
17,17117,2023,2241,1,0,,,,,1,0,1
17,17121,2000,2648,,,1,0,,,1,0,1
17,17121,2001,2612,,,1,0,,,1,0,1
17,17121,2002,2543,,,1,0,,,1,0,1
17,17121,2003,2491,,,1,0,,,1,0,1
17,17121,2004,2452,,,1,0,,,1,0,1
17,17121,2005,2411,,,2,0,,,2,0,1
17,17121,2006,2454,,,2,0,,,2,0,1
17,17121,2007,2495,,,3,0,,,3,0,1
17,17121,2008,2630,,,3,0,,,3,0,1
17,17121,2009,2614,,,3,0,,,3,0,1
17,17121,2010,2554,,,3,0,,,3,0,1
17,17121,2011,2519,,,3,0,,,3,0,1
17,17121,2012,2533,,,3,0,,,3,0,1
17,17121,2013,2423,,,3,0,,,3,0,1
17,17121,2014,2442,,,3,0,,,3,0,1
17,17121,2015,2458,,,4,0,,,4,0,1
17,17121,2016,2432,,,5,0,,,5,0,1
17,17121,2017,2395,,,5,0,,,5,0,1
17,17121,2018,2399,,,5,0,,,5,0,1
17,17121,2019,2423,,,4,0,,,4,0,1
17,17121,2020,2371,,,4,0,,,4,0,1
17,17121,2021,2397,,,4,0,,,4,0,1
17,17121,2022,2369,,,3,0,,,3,0,1
17,17121,2023,2369,,,3,0,,,3,0,1
17,17125,2000,907,1,0,,,,,1,0,1
17,17125,2001,925,1,0,,,,,1,0,1
17,17125,2002,903,1,0,,,,,1,0,1
17,17125,2003,899,1,0,,,,,1,0,1
17,17125,2004,933,1,0,,,,,1,0,1
17,17125,2005,885,1,0,,,,,1,0,1
17,17125,2006,864,1,0,,,,,1,0,1
17,17125,2007,845,1,0,1,0,,,2,0,1
17,17125,2008,823,1,0,1,0,,,2,0,1
17,17125,2009,777,1,0,1,0,,,2,0,1
17,17125,2010,768,1,0,1,0,,,2,0,1
17,17125,2011,730,1,0,3,0,,,4,0,1
17,17125,2012,737,1,0,3,0,,,4,0,1
17,17125,2013,703,1,0,3,0,,,4,0,1
17,17125,2014,715,1,0,3,0,,,4,0,1
17,17125,2015,678,2,0,3,0,,,5,0,1
17,17125,2016,646,2,0,3,0,,,5,0,1
17,17125,2017,670,2,0,3,0,,,5,0,1
17,17125,2018,679,2,0,2,0,,,4,0,1
17,17125,2019,701,2,0,2,0,,,4,0,1
17,17125,2020,682,2,0,2,0,,,4,0,1
17,17125,2021,680,2,0,2,0,,,4,0,1
17,17125,2022,645,2,0,1,0,,,3,0,1
17,17125,2023,645,2,0,1,0,,,3,0,1
17,17129,2011,710,,,1,0,,,1,0,1
17,17129,2012,705,,,1,0,,,1,0,1
17,17129,2013,666,,,1,0,,,1,0,1
17,17129,2014,654,,,1,0,,,1,0,1
17,17129,2015,634,,,1,0,,,1,0,1
17,17129,2016,641,,,1,0,,,1,0,1
17,17129,2017,661,,,1,0,,,1,0,1
17,17129,2018,668,,,1,0,,,1,0,1
17,17129,2019,677,,,1,0,,,1,0,1
17,17129,2020,678,,,1,0,,,1,0,1
17,17129,2021,702,,,1,0,,,1,0,1
17,17129,2022,620,,,1,0,,,1,0,1
17,17129,2023,620,,,1,0,,,1,0,1
17,17137,2000,1989,1,0,1,0,,,2,0,1
17,17137,2001,1932,1,0,1,0,,,2,0,1
17,17137,2002,2067,1,0,1,0,,,2,0,1
17,17137,2003,2044,1,0,1,0,,,2,0,1
17,17137,2004,2071,1,0,1,0,,,2,0,1
17,17137,2005,2075,1,0,1,0,,,2,0,1
17,17137,2006,1978,2,0,1,0,,,3,0,1
17,17137,2007,1958,3,0,1,0,,,4,0,1
17,17137,2008,1932,3,0,1,0,,,4,0,1
17,17137,2009,1931,3,0,2,0,,,5,0,1
17,17137,2010,1938,3,0,2,0,,,5,0,1
17,17137,2011,1912,3,0,3,0,,,6,0,1
17,17137,2012,1885,3,0,3,0,,,6,0,1
17,17137,2013,1839,3,0,3,0,,,6,0,1
17,17137,2014,1765,3,0,3,0,,,6,0,1
17,17137,2015,1819,3,0,3,0,,,6,0,1
17,17137,2016,1751,3,0,4,0,,,7,0,1
17,17137,2017,1800,3,0,5,0,,,8,0,1
17,17137,2018,1775,3,0,4,0,,,7,0,1
17,17137,2019,1792,3,0,4,0,,,7,0,1
17,17137,2020,1769,3,0,3,0,,,6,0,1
17,17137,2021,1742,3,0,2,0,,,5,0,1
17,17137,2022,1720,3,0,1,0,,,4,0,1
17,17137,2023,1720,3,0,1,0,,,4,0,1
17,17141,2000,3233,5,0,7,0,,,12,0,1
17,17141,2001,3195,5,0,7,0,,,12,0,1
17,17141,2002,3157,5,0,8,0,,,13,0,1
17,17141,2003,3181,5,0,9,0,,,14,0,1
17,17141,2004,3107,5,0,9,0,,,14,0,1
17,17141,2005,3131,6,0,11,0,,,17,0,1
17,17141,2006,3193,6,0,11,0,,,17,0,1
17,17141,2007,3280,6,0,15,0,,,21,0,1
17,17141,2008,3281,7,0,16,0,,,23,0,1
17,17141,2009,3231,7,0,19,0,,,26,0,1
17,17141,2010,3157,8,0,20,0,,,28,0,1
17,17141,2011,3026,8,0,22,0,,,30,0,1
17,17141,2012,2864,8,0,29,0,,,37,0,1
17,17141,2013,2763,9,0,33,0,,,42,0,1
17,17141,2014,2823,9,0,34,0,,,43,0,1
17,17141,2015,2731,11,0,40,0,,,51,0,1
17,17141,2016,2738,12,0,44,0,,,56,0,1
17,17141,2017,2792,13,0,44,0,,,57,0,1
17,17141,2018,2799,12,0,47,0,,,59,0,1
17,17141,2019,2745,12,0,48,0,,,60,0,1
17,17141,2020,2751,12,0,54,0,,,66,0,1
17,17141,2021,2801,12,0,55,0,,,67,0,1
17,17141,2022,2719,12,0,51,0,,,63,0,1
17,17141,2023,2719,11,0,43,0,,,54,0,1
17,17149,2001,997,,,1,0,,,1,0,1
17,17149,2002,1007,,,1,0,,,1,0,1
17,17149,2003,975,,,1,0,,,1,0,1
17,17149,2004,963,,,1,0,,,1,0,1
17,17149,2005,966,,,1,0,,,1,0,1
17,17149,2006,979,,,2,0,,,2,0,1
17,17149,2007,1015,1,0,3,0,,,4,0,1
17,17149,2008,1034,2,0,3,0,,,5,0,1
17,17149,2009,1015,2,0,3,0,,,5,0,1
17,17149,2010,1008,2,0,3,0,,,5,0,1
17,17149,2011,980,2,0,6,0,,,8,0,1
17,17149,2012,933,2,0,6,0,,,8,0,1
17,17149,2013,904,2,0,7,0,,,9,0,1
17,17149,2014,916,2,0,7,0,,,9,0,1
17,17149,2015,936,2,0,7,0,,,9,0,1
17,17149,2016,931,3,0,5,0,,,8,0,1
17,17149,2017,943,3,0,5,0,,,8,0,1
17,17149,2018,961,3,0,4,0,,,7,0,1
17,17149,2019,968,3,0,5,0,,,8,0,1
17,17149,2020,977,3,0,6,0,,,9,0,1
17,17149,2021,917,4,0,8,0,,,12,0,1
17,17149,2022,891,4,0,8,0,,,12,0,1
17,17149,2023,891,4,0,8,0,,,12,0,1
17,17157,2000,1846,,,1,0,,,1,0,1
17,17157,2001,1834,,,1,0,,,1,0,1
17,17157,2002,1838,,,1,0,,,1,0,1
17,17157,2003,1850,1,0,1,0,,,2,0,1
17,17157,2004,1875,1,0,1,0,,,2,0,1
17,17157,2005,1872,1,0,1,0,,,2,0,1
17,17157,2006,1873,1,0,1,0,,,2,0,1
17,17157,2007,1806,1,0,1,0,,,2,0,1
17,17157,2008,1783,1,0,1,0,,,2,0,1
17,17157,2009,1755,2,0,1,0,,,3,0,1
17,17157,2010,1716,2,0,1,0,,,3,0,1
17,17157,2011,1711,2,0,2,0,,,4,0,1
17,17157,2012,1682,2,0,2,0,,,4,0,1
17,17157,2013,1718,2,0,2,0,,,4,0,1
17,17157,2014,1715,2,0,2,0,,,4,0,1
17,17157,2015,1674,2,0,3,0,,,5,0,1
17,17157,2016,1673,2,0,3,0,,,5,0,1
17,17157,2017,1602,2,0,3,0,,,5,0,1
17,17157,2018,1626,3,0,5,0,,,8,0,1
17,17157,2019,1600,2,0,4,0,,,6,0,1
17,17157,2020,1602,2,0,3,0,,,5,0,1
17,17157,2021,1503,2,0,3,0,,,5,0,1
17,17157,2022,1521,2,0,4,0,,,6,0,1
17,17157,2023,1521,2,0,4,0,,,6,0,1
17,17161,2000,9451,,,1,0,,,1,0,1
17,17161,2001,9568,,,1,0,,,1,0,1
17,17161,2002,9421,,,1,0,,,1,0,1
17,17161,2003,9326,,,1,0,,,1,0,1
17,17161,2004,9289,,,1,0,,,1,0,1
17,17161,2005,9377,,,2,0,,,2,0,1
17,17161,2006,9403,,,2,0,,,2,0,1
17,17161,2007,9575,,,2,0,,,2,0,1
17,17161,2008,9681,,,2,0,,,2,0,1
17,17161,2009,9582,,,2,0,,,2,0,1
17,17161,2010,9459,,,2,0,,,2,0,1
17,17161,2011,9406,,,2,0,,,2,0,1
17,17161,2012,9525,1,0,4,0,,,5,0,1
17,17161,2013,9425,1,0,4,0,,,5,0,1
17,17161,2014,9293,1,0,5,0,,,6,0,1
17,17161,2015,9154,1,0,7,0,,,8,0,1
17,17161,2016,9018,1,0,8,0,,,9,0,1
17,17161,2017,9371,,,9,0,,,9,0,1
17,17161,2018,9181,1,0,8,0,,,9,0,1
17,17161,2019,8987,2,0,7,0,,,9,0,1
17,17161,2020,8839,2,0,8,0,,,10,0,1
17,17161,2021,8720,2,0,7,0,,,9,0,1
17,17161,2022,8471,2,0,8,0,,,10,0,1
17,17161,2023,8471,2,0,8,0,,,10,0,1
17,17167,2000,12072,,,2,0,,,2,0,1
17,17167,2001,12287,,,2,0,,,2,0,1
17,17167,2002,12356,,,2,0,,,2,0,1
17,17167,2003,12515,,,2,0,,,2,0,1
17,17167,2004,12505,,,2,0,,,2,0,1
17,17167,2005,12496,,,2,0,,,2,0,1
17,17167,2006,12311,,,2,0,,,2,0,1
17,17167,2007,12191,1,0,2,0,,,3,0,1
17,17167,2008,12393,1,0,3,0,,,4,0,1
17,17167,2009,12422,1,0,3,0,,,4,0,1
17,17167,2010,12458,1,0,3,0,,,4,0,1
17,17167,2011,12434,1,0,2,0,,,3,0,1
17,17167,2012,12183,1,0,2,0,,,3,0,1
17,17167,2013,11877,2,0,2,0,,,4,0,1
17,17167,2014,11781,2,0,4,0,,,6,0,1
17,17167,2015,11613,2,0,5,0,,,7,0,1
17,17167,2016,11354,2,0,5,0,,,7,0,1
17,17167,2017,11618,3,0,3,0,,,6,0,1
17,17167,2018,11423,2,0,1,0,,,3,0,1
17,17167,2019,11385,2,0,1,0,,,3,0,1
17,17167,2020,11288,2,0,1,0,,,3,0,1
17,17167,2021,11177,2,0,3,0,,,5,0,1
17,17167,2022,11064,1,0,3,0,,,4,0,1
17,17167,2023,11064,1,0,3,0,,,4,0,1
17,17169,2000,413,1,0,1,0,,,2,0,1
17,17169,2001,398,1,0,1,0,,,2,0,1
17,17169,2002,401,1,0,1,0,,,2,0,1
17,17169,2003,374,1,0,1,0,,,2,0,1
17,17169,2004,417,1,0,1,0,,,2,0,1
17,17169,2005,394,1,0,1,0,,,2,0,1
17,17169,2006,393,1,0,1,0,,,2,0,1
17,17169,2007,397,1,0,1,0,,,2,0,1
17,17169,2008,422,1,0,1,0,,,2,0,1
17,17169,2009,392,1,0,1,0,,,2,0,1
17,17169,2010,433,1,0,1,0,,,2,0,1
17,17169,2011,401,1,0,1,0,,,2,0,1
17,17169,2012,375,1,0,2,0,,,3,0,1
17,17169,2013,355,1,0,3,0,,,4,0,1
17,17169,2014,327,1,0,3,0,,,4,0,1
17,17169,2015,306,1,0,3,0,,,4,0,1
17,17169,2016,287,1,0,3,0,,,4,0,1
17,17169,2017,294,1,0,3,0,,,4,0,1
17,17169,2018,300,1,0,2,0,,,3,0,1
17,17169,2019,290,1,0,2,0,,,3,0,1
17,17169,2020,255,1,0,2,0,,,3,0,1
17,17169,2021,259,,,2,0,,,2,0,1
17,17169,2022,269,,,2,0,,,2,0,1
17,17169,2023,269,,,1,0,,,1,0,1
17,17173,2018,1179,,,1,0,,,1,0,1
17,17173,2019,1164,,,1,0,,,1,0,1
17,17173,2020,1194,,,1,0,,,1,0,1
17,17173,2021,1157,,,1,0,,,1,0,1
17,17173,2022,1133,,,1,0,,,1,0,1
17,17177,2000,2959,1,0,1,0,,,2,0,1
17,17177,2001,2992,1,0,1,0,,,2,0,1
17,17177,2002,2975,1,0,2,0,,,3,0,1
17,17177,2003,2984,1,0,2,0,,,3,0,1
17,17177,2004,2952,1,0,2,0,,,3,0,1
17,17177,2005,2854,1,0,2,0,,,3,0,1
17,17177,2006,2792,1,0,2,0,,,3,0,1
17,17177,2007,2732,1,0,2,0,,,3,0,1
17,17177,2008,2802,4,0,2,0,,,6,0,1
17,17177,2009,2834,4,0,2,0,,,6,0,1
17,17177,2010,2818,6,0,2,0,,,8,0,1
17,17177,2011,2778,6,0,3,0,,,9,0,1
17,17177,2012,2651,6,0,3,0,,,9,0,1
17,17177,2013,2587,6,0,3,0,,,9,0,1
17,17177,2014,2565,6,0,5,0,,,11,0,1
17,17177,2015,2510,6,0,6,0,,,12,0,1
17,17177,2016,2548,6,0,8,0,,,14,0,1
17,17177,2017,2559,6,0,8,0,,,14,0,1
17,17177,2018,2513,7,0,9,0,,,16,0,1
17,17177,2019,2539,8,0,8,0,,,16,0,1
17,17177,2020,2503,9,0,9,0,,,18,0,1
17,17177,2021,2571,9,0,8,0,,,17,0,1
17,17177,2022,2437,8,0,9,0,,,17,0,1
17,17177,2023,2437,7,0,8,0,,,15,0,1
17,17183,2000,5561,,,2,0,,,2,0,1
17,17183,2001,5533,,,2,0,,,2,0,1
17,17183,2002,5516,,,2,0,,,2,0,1
17,17183,2003,5446,,,2,0,,,2,0,1
17,17183,2004,5483,,,2,0,,,2,0,1
17,17183,2005,5408,,,2,0,,,2,0,1
17,17183,2006,5488,,,2,0,,,2,0,1
17,17183,2007,5560,,,2,0,,,2,0,1
17,17183,2008,5563,,,2,0,,,2,0,1
17,17183,2009,5577,,,2,0,,,2,0,1
17,17183,2010,5480,,,2,0,,,2,0,1
17,17183,2011,5505,,,2,0,,,2,0,1
17,17183,2012,5366,,,2,0,,,2,0,1
17,17183,2013,5333,,,2,0,,,2,0,1
17,17183,2014,5223,,,2,0,,,2,0,1
17,17183,2015,5112,,,2,0,,,2,0,1
17,17183,2016,4927,,,2,0,,,2,0,1
17,17183,2017,5249,,,2,0,,,2,0,1
17,17183,2018,5142,,,1,0,,,1,0,1
17,17183,2019,5059,,,1,0,,,1,0,1
17,17183,2020,4923,,,1,0,,,1,0,1
17,17183,2021,4666,,,1,0,,,1,0,1
17,17183,2022,4522,,,3,0,,,3,0,1
17,17183,2023,4522,,,3,0,,,3,0,1
17,17185,2003,736,,,1,0,,,1,0,1
17,17185,2004,721,,,1,0,,,1,0,1
17,17185,2005,728,,,1,0,,,1,0,1
17,17185,2006,724,,,1,0,,,1,0,1
17,17185,2007,708,,,1,0,,,1,0,1
17,17185,2008,719,,,1,0,,,1,0,1
17,17185,2009,754,,,1,0,,,1,0,1
17,17185,2010,705,,,1,0,,,1,0,1
17,17185,2011,691,,,1,0,,,1,0,1
17,17185,2012,703,,,1,0,,,1,0,1
17,17185,2013,695,,,2,0,,,2,0,1
17,17185,2014,681,,,2,0,,,2,0,1
17,17185,2015,703,,,2,0,,,2,0,1
17,17185,2016,687,,,3,0,,,3,0,1
17,17185,2017,719,,,4,0,,,4,0,1
17,17185,2018,731,,,4,0,,,4,0,1
17,17185,2019,719,,,3,0,,,3,0,1
17,17185,2020,659,,,2,0,,,2,0,1
17,17185,2021,661,,,2,0,,,2,0,1
17,17185,2022,631,,,1,0,,,1,0,1
17,17185,2023,631,,,1,0,,,1,0,1
17,17189,2000,852,,,1,0,,,1,0,1
17,17189,2001,838,,,1,0,,,1,0,1
17,17189,2002,844,,,2,0,,,2,0,1
17,17189,2003,829,,,2,0,,,2,0,1
17,17189,2004,852,,,2,0,,,2,0,1
17,17189,2005,833,,,2,0,,,2,0,1
17,17189,2006,813,,,2,0,,,2,0,1
17,17189,2007,816,,,3,0,,,3,0,1
17,17189,2008,837,,,5,0,,,5,0,1
17,17189,2009,855,,,5,0,,,5,0,1
17,17189,2010,824,,,6,0,,,6,0,1
17,17189,2011,762,,,6,0,,,6,0,1
17,17189,2012,750,,,7,0,,,7,0,1
17,17189,2013,737,,,9,0,,,9,0,1
17,17189,2014,727,,,9,0,,,9,0,1
17,17189,2015,772,,,9,0,,,9,0,1
17,17189,2016,759,,,9,0,,,9,0,1
17,17189,2017,774,,,8,0,,,8,0,1
17,17189,2018,768,,,8,0,,,8,0,1
17,17189,2019,786,,,9,0,,,9,0,1
17,17189,2020,781,,,12,0,,,12,0,1
17,17189,2021,735,,,11,0,,,11,0,1
17,17189,2022,707,,,11,0,,,11,0,1
17,17189,2023,707,,,12,0,,,12,0,1
17,17193,2021,750,1,0,,,,,1,0,1
17,17193,2022,687,1,0,,,,,1,0,1
17,17193,2023,687,1,0,,,,,1,0,1
17,17195,2000,3893,2,0,5,0,,,7,0,1
17,17195,2001,3888,2,0,5,0,,,7,0,1
17,17195,2002,3842,2,0,5,0,,,7,0,1
17,17195,2003,3819,2,0,6,0,,,8,0,1
17,17195,2004,3773,2,0,8,0,,,10,0,1
17,17195,2005,3715,2,0,8,0,,,10,0,1
17,17195,2006,3730,2,0,9,0,,,11,0,1
17,17195,2007,3595,2,0,11,0,,,13,0,1
17,17195,2008,3592,2,0,12,0,,,14,0,1
17,17195,2009,3596,2,0,13,0,,,15,0,1
17,17195,2010,3519,2,0,14,0,,,16,0,1
17,17195,2011,3488,2,0,17,0,,,19,0,1
17,17195,2012,3437,3,0,17,0,,,20,0,1
17,17195,2013,3342,3,0,20,0,,,23,0,1
17,17195,2014,3305,3,0,22,0,,,25,0,1
17,17195,2015,3234,3,0,23,0,,,26,0,1
17,17195,2016,3141,4,0,21,0,,,25,0,1
17,17195,2017,3276,3,0,21,0,,,24,0,1
17,17195,2018,3213,4,0,21,0,,,25,0,1
17,17195,2019,3187,5,0,19,0,,,24,0,1
17,17195,2020,3047,5,0,16,0,,,21,0,1
17,17195,2021,3115,5,0,17,0,,,22,0,1
17,17195,2022,2981,5,0,13,0,,,18,0,1
17,17195,2023,2981,4,0,11,0,,,15,0,1
17,17197,2000,42425,2,0,10,0,,,12,0,1
17,17197,2001,43798,4,0,12,0,,,16,0,1
17,17197,2002,45661,4,0,13,0,,,17,0,1
17,17197,2003,47349,4,0,14,0,,,18,0,1
17,17197,2004,49423,4,0,14,0,,,18,0,1
17,17197,2005,50735,4,0,16,0,,,20,0,1
17,17197,2006,52088,4,0,17,0,,,21,0,1
17,17197,2007,52322,4,0,17,0,,,21,0,1
17,17197,2008,51877,4,0,21,0,,,25,0,1
17,17197,2009,50148,4,0,23,0,,,27,0,1
17,17197,2010,48687,4,0,25,0,,,29,0,1
17,17197,2011,46420,6,0,28,0,,,34,0,1
17,17197,2012,44466,6,0,30,0,,,36,0,1
17,17197,2013,42857,6,0,30,0,,,36,0,1
17,17197,2014,41684,6,0,30,0,,,36,0,1
17,17197,2015,40993,6,0,35,0,,,41,0,1
17,17197,2016,40871,6,0,35,0,,,41,0,1
17,17197,2017,41540,6,0,33,0,,,39,0,1
17,17197,2018,41129,7,0,29,0,,,36,0,1
17,17197,2019,40632,7,0,27,0,,,34,0,1
17,17197,2020,40148,7,0,26,0,,,33,0,1
17,17197,2021,39619,7,0,25,0,,,32,0,1
17,17197,2022,38614,7,0,22,0,,,29,0,1
17,17197,2023,38614,7,0,20,0,,,27,0,1
17,17201,2000,19753,14,0,12,0,,,26,0,1
17,17201,2001,19539,15,0,14,0,,,29,0,1
17,17201,2002,19580,15,0,15,0,,,30,0,1
17,17201,2003,19622,15,0,16,0,,,31,0,1
17,17201,2004,19571,15,0,17,0,,,32,0,1
17,17201,2005,19429,16,0,17,0,,,33,0,1
17,17201,2006,19505,16,0,18,0,,,34,0,1
17,17201,2007,20063,17,0,21,0,,,38,0,1
17,17201,2008,20160,17,0,29,0,,,46,0,1
17,17201,2009,19940,17,0,31,0,,,48,0,1
17,17201,2010,19530,17,0,34,0,,,51,0,1
17,17201,2011,19244,17,0,38,0,,,55,0,1
17,17201,2012,18773,17,0,46,0,,,63,0,1
17,17201,2013,18319,17,0,58,0,,,75,0,1
17,17201,2014,17833,18,0,70,0,,,88,0,1
17,17201,2015,17819,18,0,73,0,,,91,0,1
17,17201,2016,17604,19,0,76,0,,,95,0,1
17,17201,2017,18007,22,0,84,0,,,106,0,1
17,17201,2018,17976,21,0,85,0,,,106,0,1
17,17201,2019,17937,21,0,83,0,,,104,0,1
17,17201,2020,17913,20,0,88,0,,,108,0,1
17,17201,2021,17837,22,0,87,0,,,109,0,1
17,17201,2022,17513,23,0,87,0,,,110,0,1
17,17201,2023,17513,22,0,81,0,,,103,0,1
18,18001,2010,3218,2,0,1,12,,,3,12,1
18,18001,2011,3197,3,0,4,48,,,7,48,1
18,18001,2012,3160,4,0,4,48,,,8,48,1
18,18001,2013,3225,4,0,1,12,,,5,12,1
18,18001,2014,3291,3,0,1,12,,,4,12,1
18,18001,2015,3283,4,0,1,12,,,5,12,1
18,18001,2016,3344,4,0,1,12,,,5,12,1
18,18001,2017,3295,5,19,1,12,,,6,31,1
18,18001,2018,3317,5,19,1,12,,,6,31,1
18,18001,2019,3369,5,19,,,,,5,19,1
18,18001,2020,3316,6,19,,,,,6,19,1
18,18001,2021,3258,3,0,,,,,3,0,1
18,18001,2022,3181,4,77,,,,,4,77,1
18,18001,2023,3181,5,77,,,,,5,77,1
18,18003,2010,26503,7,233,71,408,,,78,641,1
18,18003,2011,26491,16,437,116,672,,,132,1109,1
18,18003,2012,26279,18,583,163,962,,,181,1545,1
18,18003,2013,26258,26,1194,178,1172,,,204,2366,1
18,18003,2014,26341,32,1282,173,1285,,,205,2567,1
18,18003,2015,26456,46,1357,167,1369,,,213,2726,1
18,18003,2016,26446,53,1397,162,1365,,,215,2762,1
18,18003,2017,26219,76,1405,167,1552,,,243,2957,1
18,18003,2018,26158,75,1420,154,1516,,,229,2936,1
18,18003,2019,26233,83,1863,146,1484,,,229,3347,1
18,18003,2020,26336,80,1875,146,1508,,,226,3383,1
18,18003,2021,26476,78,1890,143,1472,,,221,3362,1
18,18003,2022,26278,78,1915,128,1336,,,206,3251,1
18,18003,2023,26278,70,1739,113,1249,,,183,2988,1
18,18005,2010,5216,,,10,56,,,10,56,1
18,18005,2011,5160,2,470,14,100,,,16,570,1
18,18005,2012,5242,7,696,13,116,,,20,812,1
18,18005,2013,5240,9,696,10,84,,,19,780,1
18,18005,2014,5356,9,696,16,180,,,25,876,1
18,18005,2015,5391,8,696,14,164,,,22,860,1
18,18005,2016,5493,11,696,9,116,,,20,812,1
18,18005,2017,5349,12,696,10,140,,,22,836,1
18,18005,2018,5449,13,696,14,200,,,27,896,1
18,18005,2019,5467,16,696,16,224,,,32,920,1
18,18005,2020,5463,17,696,18,252,,,35,948,1
18,18005,2021,5244,19,696,20,284,,,39,980,1
18,18005,2022,5219,23,696,28,376,,,51,1072,1
18,18005,2023,5219,22,696,23,312,,,45,1008,1
18,18007,2010,608,1,0,1,12,,,2,12,1
18,18007,2011,583,1,0,1,12,,,2,12,1
18,18007,2012,564,,,2,24,,,2,24,1
18,18007,2013,536,,,3,24,,,3,24,1
18,18007,2014,519,,,3,24,,,3,24,1
18,18007,2015,543,,,2,24,,,2,24,1
18,18007,2016,582,,,3,36,,,3,36,1
18,18007,2017,521,,,2,24,,,2,24,1
18,18007,2018,553,,,1,12,,,1,12,1
18,18007,2019,564,,,1,12,,,1,12,1
18,18007,2020,585,,,1,12,,,1,12,1
18,18007,2021,572,,,1,12,,,1,12,1
18,18009,2010,765,,,1,16,,,1,16,1
18,18009,2011,773,,,1,16,,,1,16,1
18,18009,2012,765,3,0,1,16,,,4,16,1
18,18009,2013,781,3,0,1,16,,,4,16,1
18,18009,2014,744,2,0,1,16,,,3,16,1
18,18009,2015,750,,,1,16,,,1,16,1
18,18009,2016,735,,,2,32,,,2,32,1
18,18009,2017,640,1,60,3,44,,,4,104,1
18,18009,2018,633,2,60,3,44,,,5,104,1
18,18009,2019,637,3,60,3,44,,,6,104,1
18,18009,2020,629,3,60,3,44,,,6,104,1
18,18009,2021,619,3,60,3,44,,,6,104,1
18,18009,2022,626,4,60,3,44,,,7,104,1
18,18009,2023,626,2,0,3,44,,,5,44,1
18,18011,2010,3917,2,212,5,48,,,7,260,1
18,18011,2011,3948,4,212,10,116,,,14,328,1
18,18011,2012,3944,5,212,12,140,,,17,352,1
18,18011,2013,3906,6,212,14,160,,,20,372,1
18,18011,2014,4079,7,212,12,148,,,19,360,1
18,18011,2015,4303,9,212,14,181,,,23,393,1
18,18011,2016,4438,10,212,13,172,,,23,384,1
18,18011,2017,4054,11,611,11,148,,,22,759,1
18,18011,2018,4313,11,611,8,108,,,19,719,1
18,18011,2019,4178,11,611,8,108,,,19,719,1
18,18011,2020,4430,12,611,7,96,,,19,707,1
18,18011,2021,4513,12,631,11,160,,,23,791,1
18,18011,2022,4409,13,778,8,112,,,21,890,1
18,18011,2023,4409,13,778,5,60,,,18,838,1
18,18013,2016,581,,,1,12,,,1,12,1
18,18013,2017,577,,,2,28,,,2,28,1
18,18013,2018,568,3,0,1,16,,,4,16,1
18,18013,2019,583,3,0,,,,,3,0,1
18,18013,2020,600,3,0,,,,,3,0,1
18,18013,2021,614,3,0,,,,,3,0,1
18,18013,2022,633,3,0,,,,,3,0,1
18,18013,2023,633,3,0,,,,,3,0,1
18,18015,2010,1239,,,1,12,,,1,12,1
18,18015,2011,1160,,,2,24,,,2,24,1
18,18015,2012,1130,,,3,24,,,3,24,1
18,18015,2013,1105,,,3,24,,,3,24,1
18,18015,2014,1131,,,3,36,,,3,36,1
18,18015,2015,1104,,,3,36,,,3,36,1
18,18015,2016,1134,,,4,48,,,4,48,1
18,18015,2017,1045,,,5,60,,,5,60,1
18,18015,2018,1045,,,4,48,,,4,48,1
18,18015,2019,1062,2,26,4,48,,,6,74,1
18,18015,2020,1063,2,26,4,52,,,6,78,1
18,18015,2021,1103,3,26,5,68,,,8,94,1
18,18015,2022,1102,4,26,2,28,,,6,54,1
18,18015,2023,1102,3,26,3,40,,,6,66,1
18,18017,2010,2629,,,2,12,,,2,12,1
18,18017,2011,2555,,,2,12,,,2,12,1
18,18017,2012,2441,,,2,12,,,2,12,1
18,18017,2013,2479,,,1,0,,,1,0,1
18,18017,2014,2412,1,135,1,16,,,2,151,1
18,18017,2015,2399,1,135,1,16,,,2,151,1
18,18017,2016,2414,1,135,4,52,,,5,187,1
18,18017,2017,2321,1,135,6,76,,,7,211,1
18,18017,2018,2290,1,135,6,76,,,7,211,1
18,18017,2019,2337,3,135,3,40,,,6,175,1
18,18017,2020,2238,4,249,3,40,,,7,289,1
18,18017,2021,2204,4,249,3,40,,,7,289,1
18,18017,2022,2148,5,249,3,40,,,8,289,1
18,18017,2023,2148,5,249,4,52,,,9,301,1
18,18019,2010,7259,3,269,9,116,,,12,385,1
18,18019,2011,7315,16,359,16,180,,,32,539,1
18,18019,2012,7200,18,399,20,204,,,38,603,1
18,18019,2013,7176,19,540,19,208,,,38,748,1
